country, product, quantity, price
NG,Product 3560,61,5.44
MA,Product 3561,88,16.43
ZA,Product 3562,18,18.53
NG,Product 3563,84,69.04
NG,Product 3564,59,74.40
GH,Product 3565,63,58.12
MA,Product 3566,97,61.79
MA,Product 3567,50,66.10
NG,Product 3568,58,12.38
GH,Product 3569,13,28.14
ZA,Product 3570,66,20.89
MA,Product 3571,2,60.46
KE,Product 3572,82,64.15
KE,Product 3573,25,25.73
MA,Product 3574,93,1.83
NG,Product 3575,91,89.69
MA,Product 3576,39,60.82
GH,Product 3577,88,75.12
NG,Product 3578,78,4.93
GH,Product 3579,68,10.77
ZA,Product 3580,66,83.12
KE,Product 3581,33,29.87
MA,Product 3582,84,94.52
NG,Product 3583,61,28.47
GH,Product 3584,95,68.58
MA,Product 3585,15,96.32
ZA,Product 3586,32,19.08
KE,Product 3587,27,27.34
MA,Product 3588,17,68.36
NG,Product 3589,20,31.80
MA,Product 3590,57,59.81
GH,Product 3591,41,53.50
MA,Product 3592,22,88.50
ZA,Product 3593,16,48.10
KE,Product 3594,97,92.76
KE,Product 3595,77,93.12
GH,Product 3596,99,4.65
MA,Product 3597,64,61.46
MA,Product 3598,20,16.85
GH,Product 3599,95,76.06
MA,Product 3600,39,24.50
ZA,Product 3601,89,13.25
GH,Product 3602,77,80.08
KE,Product 3603,15,95.66
KE,Product 3604,59,54.74
GH,Product 3605,95,71.83
ZA,Product 3606,30,36.84
GH,Product 3607,66,89.20
ZA,Product 3608,41,64.25
KE,Product 3609,4,79.36
ZA,Product 3610,49,17.96
GH,Product 3611,36,51.01
KE,Product 3612,58,54.28
MA,Product 3613,47,26.21
KE,Product 3614,89,25.88
KE,Product 3615,2,12.43
MA,Product 3616,95,11.15
KE,Product 3617,42,77.83
KE,Product 3618,57,21.39
NG,Product 3619,44,79.22
NG,Product 3620,34,61.58
ZA,Product 3621,88,43.26
MA,Product 3622,51,29.93
GH,Product 3623,21,82.17
MA,Product 3624,27,79.97
KE,Product 3625,87,4.74
GH,Product 3626,18,25.12
GH,Product 3627,50,19.99
NG,Product 3628,60,44.03
ZA,Product 3629,58,37.25
GH,Product 3630,79,5.21
GH,Product 3631,42,96.38
GH,Product 3632,66,59.76
NG,Product 3633,3,80.02
KE,Product 3634,68,30.25
NG,Product 3635,41,97.74
ZA,Product 3636,22,22.32
NG,Product 3637,16,94.83
MA,Product 3638,37,43.19
MA,Product 3639,54,35.84
MA,Product 3640,22,20.69
GH,Product 3641,65,21.77
GH,Product 3642,30,74.07
MA,Product 3643,25,53.06
ZA,Product 3644,91,62.14
ZA,Product 3645,33,52.30
GH,Product 3646,84,49.19
NG,Product 3647,56,38.77
NG,Product 3648,21,96.75
ZA,Product 3649,64,31.00
ZA,Product 3650,68,11.48
KE,Product 3651,49,3.69
GH,Product 3652,64,1.33
NG,Product 3653,21,2.43
ZA,Product 3654,0,76.20
KE,Product 3655,50,55.20
GH,Product 3656,62,83.16
GH,Product 3657,29,44.56
KE,Product 3658,54,23.87
NG,Product 3659,40,74.08
MA,Product 3660,21,5.42
GH,Product 3661,24,41.58
ZA,Product 3662,73,75.03
ZA,Product 3663,54,8.74
NG,Product 3664,51,1.95
NG,Product 3665,55,71.03
ZA,Product 3666,32,81.69
NG,Product 3667,93,39.22
NG,Product 3668,9,87.68
MA,Product 3669,85,56.99
ZA,Product 3670,61,99.87
ZA,Product 3671,23,55.90
MA,Product 3672,4,61.80
GH,Product 3673,5,0.08
KE,Product 3674,15,13.20
KE,Product 3675,30,44.29
KE,Product 3676,45,52.88
GH,Product 3677,66,46.27
GH,Product 3678,50,66.18
NG,Product 3679,45,7.45
GH,Product 3680,42,47.51
NG,Product 3681,17,92.79
NG,Product 3682,66,37.95
GH,Product 3683,69,58.19
MA,Product 3684,1,89.20
GH,Product 3685,50,12.36
MA,Product 3686,49,63.99
KE,Product 3687,20,77.92
MA,Product 3688,75,5.60
MA,Product 3689,23,85.37
ZA,Product 3690,48,49.82
MA,Product 3691,30,80.22
NG,Product 3692,62,70.78
ZA,Product 3693,68,40.42
GH,Product 3694,29,47.44
NG,Product 3695,83,10.27
KE,Product 3696,80,93.04
MA,Product 3697,18,53.83
ZA,Product 3698,54,76.27
NG,Product 3699,23,14.11
MA,Product 3700,44,19.68
KE,Product 3701,68,90.56
GH,Product 3702,9,68.27
ZA,Product 3703,94,96.28
GH,Product 3704,27,41.32
KE,Product 3705,32,61.01
GH,Product 3706,20,51.99
NG,Product 3707,79,66.91
ZA,Product 3708,0,16.39
GH,Product 3709,24,35.53
MA,Product 3710,22,20.06
NG,Product 3711,16,70.64
GH,Product 3712,58,42.01
KE,Product 3713,69,93.98
MA,Product 3714,97,68.95
GH,Product 3715,59,82.43
GH,Product 3716,83,10.87
MA,Product 3717,56,59.69
MA,Product 3718,23,50.95
MA,Product 3719,36,95.13
KE,Product 3720,64,2.50
MA,Product 3721,3,83.16
MA,Product 3722,58,95.64
GH,Product 3723,77,21.98
KE,Product 3724,13,94.16
GH,Product 3725,63,20.21
NG,Product 3726,55,65.68
MA,Product 3727,13,26.67
GH,Product 3728,19,84.73
KE,Product 3729,7,71.81
MA,Product 3730,42,86.84
ZA,Product 3731,50,6.58
GH,Product 3732,19,23.98
GH,Product 3733,74,55.34
NG,Product 3734,92,4.23
KE,Product 3735,36,86.89
NG,Product 3736,0,80.60
KE,Product 3737,22,5.06
ZA,Product 3738,90,11.43
ZA,Product 3739,37,96.89
ZA,Product 3740,11,93.75
NG,Product 3741,1,52.73
GH,Product 3742,19,0.76
GH,Product 3743,48,66.80
ZA,Product 3744,85,53.60
ZA,Product 3745,50,85.39
ZA,Product 3746,26,54.11
GH,Product 3747,37,70.60
NG,Product 3748,87,43.02
GH,Product 3749,65,63.75
GH,Product 3750,5,20.66
KE,Product 3751,5,1.09
NG,Product 3752,82,61.19
ZA,Product 3753,45,94.49
MA,Product 3754,31,42.40
GH,Product 3755,91,76.98
GH,Product 3756,37,84.49
KE,Product 3757,63,29.66
MA,Product 3758,24,63.52
NG,Product 3759,74,99.37
NG,Product 3760,93,23.42
NG,Product 3761,84,31.86
NG,Product 3762,89,46.37
NG,Product 3763,46,25.83
MA,Product 3764,27,80.38
ZA,Product 3765,34,94.83
NG,Product 3766,37,1.03
MA,Product 3767,93,59.54
MA,Product 3768,85,98.75
NG,Product 3769,18,76.89
ZA,Product 3770,49,24.52
ZA,Product 3771,33,83.49
KE,Product 3772,17,47.53
MA,Product 3773,77,20.75
MA,Product 3774,7,67.38
NG,Product 3775,66,41.44
KE,Product 3776,86,81.22
ZA,Product 3777,23,90.92
GH,Product 3778,54,15.59
KE,Product 3779,77,60.20
MA,Product 3780,82,10.75
ZA,Product 3781,58,33.15
MA,Product 3782,44,59.31
NG,Product 3783,64,3.81
NG,Product 3784,86,74.08
GH,Product 3785,82,47.07
KE,Product 3786,48,56.74
GH,Product 3787,26,17.73
NG,Product 3788,40,25.50
KE,Product 3789,63,88.12
ZA,Product 3790,3,88.71
MA,Product 3791,27,9.77
NG,Product 3792,80,97.50
GH,Product 3793,63,44.33
ZA,Product 3794,5,59.67
GH,Product 3795,57,9.58
KE,Product 3796,19,86.27
KE,Product 3797,99,68.17
KE,Product 3798,68,12.90
KE,Product 3799,93,38.70
NG,Product 3800,27,4.01
ZA,Product 3801,89,54.86
MA,Product 3802,20,96.62
MA,Product 3803,87,23.94
MA,Product 3804,96,93.29
ZA,Product 3805,89,9.30
ZA,Product 3806,30,1.54
GH,Product 3807,70,46.37
GH,Product 3808,95,33.72
GH,Product 3809,52,1.14
NG,Product 3810,80,48.39
NG,Product 3811,73,28.49
GH,Product 3812,18,84.45
GH,Product 3813,72,52.11
GH,Product 3814,55,62.25
KE,Product 3815,32,31.65
ZA,Product 3816,87,89.07
MA,Product 3817,17,55.20
NG,Product 3818,48,34.77
KE,Product 3819,28,55.63
ZA,Product 3820,96,50.68
NG,Product 3821,68,29.57
KE,Product 3822,80,64.42
GH,Product 3823,40,89.06
GH,Product 3824,41,13.13
KE,Product 3825,30,9.49
KE,Product 3826,83,45.49
GH,Product 3827,64,4.28
KE,Product 3828,43,40.00
GH,Product 3829,20,16.97
KE,Product 3830,80,76.29
MA,Product 3831,58,45.75
KE,Product 3832,83,12.36
NG,Product 3833,83,3.74
KE,Product 3834,60,3.86
NG,Product 3835,94,31.90
KE,Product 3836,88,92.08
MA,Product 3837,40,71.82
MA,Product 3838,90,80.14
MA,Product 3839,81,68.21
KE,Product 3840,61,87.94
MA,Product 3841,68,13.53
NG,Product 3842,0,77.57
MA,Product 3843,25,22.24
NG,Product 3844,79,56.04
NG,Product 3845,67,32.24
KE,Product 3846,88,7.60
KE,Product 3847,50,97.56
ZA,Product 3848,73,85.42
MA,Product 3849,75,37.78
GH,Product 3850,84,53.02
KE,Product 3851,5,93.86
MA,Product 3852,46,45.80
NG,Product 3853,90,17.47
MA,Product 3854,61,16.45
GH,Product 3855,55,53.57
GH,Product 3856,31,9.85
ZA,Product 3857,35,93.38
ZA,Product 3858,9,49.81
KE,Product 3859,90,23.41
KE,Product 3860,34,42.60
ZA,Product 3861,90,9.72
MA,Product 3862,13,50.93
KE,Product 3863,65,93.36
GH,Product 3864,3,23.49
MA,Product 3865,20,81.15
GH,Product 3866,23,80.79
NG,Product 3867,93,49.87
MA,Product 3868,42,45.89
GH,Product 3869,43,56.32
NG,Product 3870,11,11.17
ZA,Product 3871,72,70.56
MA,Product 3872,62,78.18
GH,Product 3873,62,74.02
GH,Product 3874,85,45.13
MA,Product 3875,94,50.34
ZA,Product 3876,65,99.78
NG,Product 3877,75,88.15
KE,Product 3878,90,11.72
MA,Product 3879,5,69.49
ZA,Product 3880,14,0.24
ZA,Product 3881,77,70.51
NG,Product 3882,54,53.38
NG,Product 3883,80,85.36
MA,Product 3884,69,40.70
GH,Product 3885,39,10.24
KE,Product 3886,92,60.02
KE,Product 3887,20,44.00
MA,Product 3888,10,78.43
NG,Product 3889,53,91.45
KE,Product 3890,74,61.53
KE,Product 3891,73,42.60
GH,Product 3892,77,58.12
ZA,Product 3893,50,61.11
KE,Product 3894,34,67.86
KE,Product 3895,43,45.82
ZA,Product 3896,95,65.39
NG,Product 3897,48,20.48
MA,Product 3898,4,56.74
ZA,Product 3899,50,97.44
KE,Product 3900,10,33.33
ZA,Product 3901,37,8.59
KE,Product 3902,67,52.51
KE,Product 3903,75,34.59
NG,Product 3904,30,83.54
NG,Product 3905,57,54.40
ZA,Product 3906,12,45.06
MA,Product 3907,43,49.27
GH,Product 3908,36,33.10
KE,Product 3909,19,46.62
ZA,Product 3910,93,22.94
KE,Product 3911,55,87.92
NG,Product 3912,81,94.98
KE,Product 3913,87,16.35
GH,Product 3914,65,80.70
NG,Product 3915,36,50.06
ZA,Product 3916,70,96.19
KE,Product 3917,86,99.97
KE,Product 3918,97,78.86
MA,Product 3919,93,40.80
MA,Product 3920,63,68.32
KE,Product 3921,54,66.05
GH,Product 3922,35,67.01
GH,Product 3923,24,28.67
MA,Product 3924,55,85.70
ZA,Product 3925,72,18.19
NG,Product 3926,11,67.30
NG,Product 3927,61,20.80
GH,Product 3928,10,47.72
MA,Product 3929,20,48.43
MA,Product 3930,97,30.90
GH,Product 3931,43,32.75
MA,Product 3932,94,56.40
NG,Product 3933,11,50.67
KE,Product 3934,43,35.04
MA,Product 3935,3,28.90
MA,Product 3936,14,68.62
GH,Product 3937,86,39.22
KE,Product 3938,61,5.92
KE,Product 3939,39,88.71
NG,Product 3940,77,16.65
GH,Product 3941,94,70.18
KE,Product 3942,68,56.56
ZA,Product 3943,79,55.75
MA,Product 3944,79,11.29
GH,Product 3945,69,54.74
MA,Product 3946,38,37.94
MA,Product 3947,4,39.50
KE,Product 3948,69,78.26
KE,Product 3949,49,64.46
KE,Product 3950,58,52.21
ZA,Product 3951,18,40.56
ZA,Product 3952,94,51.50
KE,Product 3953,25,44.38
GH,Product 3954,70,78.40
KE,Product 3955,43,59.44
MA,Product 3956,23,1.30
GH,Product 3957,35,36.94
MA,Product 3958,33,56.75
ZA,Product 3959,72,82.98
NG,Product 3960,64,76.55
GH,Product 3961,6,69.02
MA,Product 3962,29,87.64
GH,Product 3963,98,89.12
GH,Product 3964,66,53.96
ZA,Product 3965,95,49.33
GH,Product 3966,41,8.28
MA,Product 3967,50,24.64
ZA,Product 3968,11,82.26
KE,Product 3969,77,40.13
ZA,Product 3970,32,78.26
MA,Product 3971,1,55.23
GH,Product 3972,17,55.52
GH,Product 3973,48,67.47
KE,Product 3974,55,26.51
GH,Product 3975,81,9.94
MA,Product 3976,41,90.54
NG,Product 3977,56,83.69
NG,Product 3978,90,85.01
MA,Product 3979,33,41.97
ZA,Product 3980,66,43.57
MA,Product 3981,81,57.56
GH,Product 3982,38,91.03
KE,Product 3983,33,66.50
MA,Product 3984,89,70.82
ZA,Product 3985,34,30.93
NG,Product 3986,58,24.37
ZA,Product 3987,93,34.96
ZA,Product 3988,72,81.81
GH,Product 3989,4,32.16
ZA,Product 3990,37,94.41
KE,Product 3991,76,86.08
GH,Product 3992,10,6.11
KE,Product 3993,20,5.91
KE,Product 3994,51,32.77
NG,Product 3995,41,73.11
KE,Product 3996,51,63.76
KE,Product 3997,42,17.79
MA,Product 3998,77,89.70
KE,Product 3999,83,0.35
NG,Product 4000,96,69.77
NG,Product 4001,33,59.97
ZA,Product 4002,1,94.59
KE,Product 4003,6,76.75
ZA,Product 4004,29,1.00
NG,Product 4005,45,98.20
ZA,Product 4006,13,35.97
MA,Product 4007,49,40.17
MA,Product 4008,44,27.03
NG,Product 4009,1,47.57
NG,Product 4010,87,35.68
KE,Product 4011,82,13.25
MA,Product 4012,64,19.65
KE,Product 4013,9,41.82
MA,Product 4014,88,79.73
GH,Product 4015,0,8.98
NG,Product 4016,30,99.71
ZA,Product 4017,18,97.19
NG,Product 4018,59,82.31
ZA,Product 4019,32,85.43
ZA,Product 4020,71,56.47
MA,Product 4021,29,81.68
NG,Product 4022,61,48.05
NG,Product 4023,23,46.89
KE,Product 4024,10,49.44
ZA,Product 4025,29,52.70
GH,Product 4026,82,44.68
GH,Product 4027,84,35.06
GH,Product 4028,50,55.47
GH,Product 4029,88,22.02
ZA,Product 4030,49,76.33
KE,Product 4031,69,17.05
KE,Product 4032,84,71.16
MA,Product 4033,19,35.37
NG,Product 4034,48,55.00
GH,Product 4035,22,62.40
NG,Product 4036,5,28.53
GH,Product 4037,27,17.31
GH,Product 4038,65,41.13
MA,Product 4039,8,66.91
GH,Product 4040,79,80.32
MA,Product 4041,64,21.70
GH,Product 4042,93,13.56
NG,Product 4043,58,83.13
NG,Product 4044,73,46.41
NG,Product 4045,29,87.86
NG,Product 4046,17,59.50
KE,Product 4047,60,78.46
NG,Product 4048,62,74.70
KE,Product 4049,88,92.62
NG,Product 4050,13,24.12
KE,Product 4051,14,89.93
GH,Product 4052,13,32.77
MA,Product 4053,84,37.33
MA,Product 4054,80,40.43
NG,Product 4055,5,37.82
GH,Product 4056,70,24.82
ZA,Product 4057,80,14.41
ZA,Product 4058,73,20.60
ZA,Product 4059,19,81.57
KE,Product 4060,73,80.28
GH,Product 4061,61,17.58
ZA,Product 4062,12,56.13
MA,Product 4063,98,92.60
KE,Product 4064,41,61.68
ZA,Product 4065,82,79.08
GH,Product 4066,73,26.67
KE,Product 4067,29,42.89
ZA,Product 4068,69,66.43
MA,Product 4069,86,38.05
NG,Product 4070,7,14.07
NG,Product 4071,63,26.24
KE,Product 4072,26,77.00
KE,Product 4073,53,85.92
KE,Product 4074,48,11.09
KE,Product 4075,73,76.30
GH,Product 4076,35,39.56
ZA,Product 4077,99,16.10
NG,Product 4078,57,11.61
MA,Product 4079,28,22.19
KE,Product 4080,95,32.58
NG,Product 4081,51,10.00
GH,Product 4082,72,24.47
MA,Product 4083,32,43.95
KE,Product 4084,23,56.79
MA,Product 4085,13,76.41
GH,Product 4086,52,55.72
KE,Product 4087,3,27.52
GH,Product 4088,29,94.18
MA,Product 4089,20,21.02
KE,Product 4090,76,30.19
ZA,Product 4091,17,97.63
NG,Product 4092,85,55.83
KE,Product 4093,68,29.68
MA,Product 4094,45,11.02
KE,Product 4095,91,58.78
GH,Product 4096,45,65.79
NG,Product 4097,81,5.73
KE,Product 4098,78,68.40
NG,Product 4099,71,78.23
KE,Product 4100,62,52.97
NG,Product 4101,28,63.44
GH,Product 4102,45,56.70
ZA,Product 4103,89,73.08
NG,Product 4104,53,96.30
NG,Product 4105,30,61.53
MA,Product 4106,53,98.06
GH,Product 4107,83,0.36
KE,Product 4108,74,27.56
GH,Product 4109,2,97.51
ZA,Product 4110,59,83.38
ZA,Product 4111,97,57.33
MA,Product 4112,67,83.44
GH,Product 4113,10,53.20
MA,Product 4114,22,57.93
MA,Product 4115,63,40.09
NG,Product 4116,9,20.43
ZA,Product 4117,75,0.77
ZA,Product 4118,99,64.77
GH,Product 4119,54,55.29
KE,Product 4120,72,43.01
MA,Product 4121,91,25.23
GH,Product 4122,88,0.16
ZA,Product 4123,69,97.72
NG,Product 4124,70,75.27
GH,Product 4125,42,39.98
NG,Product 4126,60,16.67
KE,Product 4127,24,65.24
GH,Product 4128,5,7.75
GH,Product 4129,68,44.43
NG,Product 4130,96,24.81
ZA,Product 4131,44,62.73
MA,Product 4132,71,84.20
MA,Product 4133,2,44.97
NG,Product 4134,33,80.94
NG,Product 4135,8,2.41
NG,Product 4136,64,30.08
GH,Product 4137,4,14.48
ZA,Product 4138,88,55.06
NG,Product 4139,25,74.30
GH,Product 4140,10,54.06
KE,Product 4141,95,75.49
MA,Product 4142,95,19.87
ZA,Product 4143,55,4.95
ZA,Product 4144,11,44.53
GH,Product 4145,15,18.53
MA,Product 4146,59,33.75
ZA,Product 4147,54,23.60
MA,Product 4148,13,23.89
ZA,Product 4149,98,79.12
MA,Product 4150,1,64.16
MA,Product 4151,90,3.82
GH,Product 4152,99,92.54
NG,Product 4153,4,96.30
MA,Product 4154,19,22.60
KE,Product 4155,49,20.83
KE,Product 4156,87,10.83
GH,Product 4157,18,40.08
NG,Product 4158,78,23.23
NG,Product 4159,25,22.36
GH,Product 4160,91,90.01
NG,Product 4161,19,40.90
KE,Product 4162,73,26.26
GH,Product 4163,14,72.03
KE,Product 4164,41,71.08
NG,Product 4165,44,59.41
NG,Product 4166,60,87.67
NG,Product 4167,32,7.89
GH,Product 4168,93,18.81
KE,Product 4169,66,91.56
NG,Product 4170,53,45.30
KE,Product 4171,97,28.16
KE,Product 4172,11,52.08
GH,Product 4173,83,11.43
NG,Product 4174,2,16.47
KE,Product 4175,61,43.30
MA,Product 4176,87,38.90
GH,Product 4177,14,73.89
KE,Product 4178,28,81.73
KE,Product 4179,86,85.25
KE,Product 4180,7,38.94
KE,Product 4181,37,98.61
GH,Product 4182,48,94.78
KE,Product 4183,46,18.01
GH,Product 4184,65,13.67
NG,Product 4185,70,65.62
NG,Product 4186,51,28.94
KE,Product 4187,76,93.22
MA,Product 4188,32,47.95
MA,Product 4189,40,85.22
GH,Product 4190,22,9.63
MA,Product 4191,84,66.22
GH,Product 4192,47,86.49
KE,Product 4193,94,30.86
ZA,Product 4194,33,62.56
KE,Product 4195,97,66.48
NG,Product 4196,28,37.05
ZA,Product 4197,70,31.05
NG,Product 4198,87,89.23
KE,Product 4199,38,80.16
MA,Product 4200,42,55.44
ZA,Product 4201,17,97.55
GH,Product 4202,1,50.02
KE,Product 4203,26,18.59
GH,Product 4204,30,98.27
NG,Product 4205,45,43.19
GH,Product 4206,7,92.36
ZA,Product 4207,10,83.41
KE,Product 4208,42,58.64
ZA,Product 4209,82,70.54
MA,Product 4210,7,40.89
MA,Product 4211,66,58.83
KE,Product 4212,70,49.00
KE,Product 4213,29,71.36
KE,Product 4214,63,18.56
KE,Product 4215,32,4.31
MA,Product 4216,16,82.49
GH,Product 4217,77,89.77
GH,Product 4218,3,48.94
MA,Product 4219,1,67.09
KE,Product 4220,38,70.69
KE,Product 4221,7,28.77
MA,Product 4222,61,75.31
MA,Product 4223,87,5.99
KE,Product 4224,99,93.50
GH,Product 4225,38,22.18
GH,Product 4226,97,56.23
NG,Product 4227,41,42.29
NG,Product 4228,48,25.99
KE,Product 4229,73,21.04
KE,Product 4230,94,14.05
KE,Product 4231,38,49.28
GH,Product 4232,87,63.76
ZA,Product 4233,55,1.80
MA,Product 4234,95,5.11
MA,Product 4235,23,38.95
KE,Product 4236,85,80.84
MA,Product 4237,7,24.56
ZA,Product 4238,6,87.06
NG,Product 4239,95,84.78
GH,Product 4240,11,11.87
GH,Product 4241,86,29.36
ZA,Product 4242,98,30.29
MA,Product 4243,40,2.23
MA,Product 4244,86,42.83
GH,Product 4245,32,53.37
NG,Product 4246,95,77.07
ZA,Product 4247,20,64.47
KE,Product 4248,98,24.37
GH,Product 4249,7,47.10
KE,Product 4250,93,35.19
ZA,Product 4251,0,13.81
KE,Product 4252,23,79.52
NG,Product 4253,75,47.12
GH,Product 4254,96,94.76
GH,Product 4255,39,63.83
KE,Product 4256,69,21.11
KE,Product 4257,34,25.66
MA,Product 4258,36,91.55
KE,Product 4259,7,54.37
KE,Product 4260,29,33.26
GH,Product 4261,22,62.19
MA,Product 4262,38,47.96
ZA,Product 4263,50,78.94
GH,Product 4264,12,78.21
GH,Product 4265,67,93.02
ZA,Product 4266,78,90.88
MA,Product 4267,44,91.26
GH,Product 4268,28,66.89
ZA,Product 4269,80,24.18
NG,Product 4270,21,41.08
KE,Product 4271,22,42.75
ZA,Product 4272,87,42.73
NG,Product 4273,91,14.32
NG,Product 4274,35,45.73
KE,Product 4275,79,5.48
KE,Product 4276,23,19.60
ZA,Product 4277,3,50.88
MA,Product 4278,83,21.27
MA,Product 4279,18,24.36
GH,Product 4280,80,12.12
KE,Product 4281,96,6.65
ZA,Product 4282,69,54.28
NG,Product 4283,21,61.04
MA,Product 4284,88,6.67
ZA,Product 4285,44,63.94
MA,Product 4286,45,34.01
ZA,Product 4287,53,92.11
KE,Product 4288,51,98.78
GH,Product 4289,24,29.45
NG,Product 4290,9,98.36
GH,Product 4291,53,70.22
GH,Product 4292,37,0.07
MA,Product 4293,60,38.08
GH,Product 4294,19,94.37
GH,Product 4295,56,56.13
MA,Product 4296,95,65.84
ZA,Product 4297,30,69.30
ZA,Product 4298,62,79.62
GH,Product 4299,93,89.94
KE,Product 4300,94,16.37
GH,Product 4301,45,81.33
KE,Product 4302,37,32.47
MA,Product 4303,48,67.65
NG,Product 4304,94,38.67
KE,Product 4305,22,54.47
MA,Product 4306,22,65.20
ZA,Product 4307,13,32.17
ZA,Product 4308,80,38.93
ZA,Product 4309,94,54.20
MA,Product 4310,45,55.90
NG,Product 4311,50,99.27
KE,Product 4312,94,17.63
KE,Product 4313,97,90.17
ZA,Product 4314,52,4.62
KE,Product 4315,55,27.15
MA,Product 4316,29,64.74
NG,Product 4317,37,41.61
KE,Product 4318,97,9.35
KE,Product 4319,83,66.78
GH,Product 4320,43,17.42
KE,Product 4321,94,85.92
MA,Product 4322,77,28.42
ZA,Product 4323,22,67.52
MA,Product 4324,41,45.57
ZA,Product 4325,55,19.72
KE,Product 4326,48,73.33
GH,Product 4327,88,64.14
ZA,Product 4328,37,64.80
NG,Product 4329,12,72.66
ZA,Product 4330,92,32.56
ZA,Product 4331,23,29.79
NG,Product 4332,78,98.96
MA,Product 4333,23,59.36
NG,Product 4334,73,62.68
KE,Product 4335,8,32.27
GH,Product 4336,60,34.26
NG,Product 4337,24,60.55
ZA,Product 4338,90,10.30
ZA,Product 4339,75,13.37
KE,Product 4340,88,80.00
KE,Product 4341,29,46.53
MA,Product 4342,3,62.80
NG,Product 4343,73,77.28
MA,Product 4344,49,82.52
ZA,Product 4345,58,21.13
ZA,Product 4346,37,44.87
MA,Product 4347,57,53.92
ZA,Product 4348,29,74.58
ZA,Product 4349,64,48.77
MA,Product 4350,64,48.91
GH,Product 4351,16,81.61
KE,Product 4352,86,91.48
ZA,Product 4353,66,74.28
KE,Product 4354,97,58.35
NG,Product 4355,20,82.12
KE,Product 4356,87,95.90
GH,Product 4357,49,67.12
MA,Product 4358,18,62.80
ZA,Product 4359,6,62.40
GH,Product 4360,28,70.25
MA,Product 4361,15,74.28
GH,Product 4362,59,58.70
GH,Product 4363,33,26.60
GH,Product 4364,82,18.91
KE,Product 4365,92,80.63
GH,Product 4366,38,57.11
ZA,Product 4367,72,83.26
NG,Product 4368,17,26.92
NG,Product 4369,88,57.28
KE,Product 4370,13,52.75
MA,Product 4371,47,76.57
GH,Product 4372,73,87.94
ZA,Product 4373,27,82.94
MA,Product 4374,31,76.47
ZA,Product 4375,78,53.98
GH,Product 4376,98,41.65
ZA,Product 4377,22,86.55
ZA,Product 4378,10,27.41
KE,Product 4379,36,97.94
MA,Product 4380,63,37.13
NG,Product 4381,50,53.22
GH,Product 4382,7,29.44
NG,Product 4383,29,94.61
ZA,Product 4384,23,54.65
ZA,Product 4385,95,90.31
NG,Product 4386,58,57.76
KE,Product 4387,94,18.87
NG,Product 4388,73,49.54
ZA,Product 4389,20,12.72
MA,Product 4390,17,55.97
GH,Product 4391,22,91.71
NG,Product 4392,48,20.88
GH,Product 4393,4,51.91
GH,Product 4394,62,99.60
GH,Product 4395,93,23.34
GH,Product 4396,67,44.04
GH,Product 4397,34,28.49
NG,Product 4398,96,77.56
GH,Product 4399,93,47.47
GH,Product 4400,23,57.48
KE,Product 4401,91,50.75
NG,Product 4402,7,30.58
NG,Product 4403,9,81.04
ZA,Product 4404,22,84.54
NG,Product 4405,57,34.65
GH,Product 4406,7,42.49
ZA,Product 4407,72,24.38
GH,Product 4408,88,58.88
KE,Product 4409,7,41.30
KE,Product 4410,39,70.70
ZA,Product 4411,37,38.89
KE,Product 4412,48,38.61
KE,Product 4413,10,32.57
GH,Product 4414,79,6.41
KE,Product 4415,67,80.18
ZA,Product 4416,0,93.75
ZA,Product 4417,2,48.46
NG,Product 4418,45,3.81
NG,Product 4419,23,12.14
KE,Product 4420,29,32.83
MA,Product 4421,9,56.59
KE,Product 4422,83,23.45
KE,Product 4423,5,98.15
MA,Product 4424,62,71.45
GH,Product 4425,43,31.10
NG,Product 4426,32,75.44
NG,Product 4427,27,35.86
MA,Product 4428,85,48.41
KE,Product 4429,51,70.74
ZA,Product 4430,73,6.71
MA,Product 4431,28,23.15
GH,Product 4432,20,71.94
NG,Product 4433,26,3.01
GH,Product 4434,51,29.05
NG,Product 4435,91,31.69
ZA,Product 4436,41,1.47
GH,Product 4437,1,55.93
KE,Product 4438,51,32.59
ZA,Product 4439,4,47.78
KE,Product 4440,5,1.80
NG,Product 4441,85,82.24
KE,Product 4442,27,34.44
ZA,Product 4443,7,60.21
KE,Product 4444,47,92.31
GH,Product 4445,81,84.11
KE,Product 4446,31,87.38
NG,Product 4447,28,96.83
ZA,Product 4448,36,7.33
GH,Product 4449,46,30.54
GH,Product 4450,92,30.46
NG,Product 4451,73,63.42
KE,Product 4452,71,61.93
KE,Product 4453,63,76.59
ZA,Product 4454,89,9.15
